id,is_free,download_count,play_count,is_visible,grade,playtime(sec),uploaded_at
3715,0,163,1136,1,2.1.A,8,2021-07-31
3716,0,24,267,1,2.1.A,12,2021-07-31
3717,0,8,169,1,2.1.A,3,2021-07-31
3718,0,115,930,1,2.1.A,8,2021-07-31
3719,0,37,318,1,2.1.A,5,2021-07-31
3720,0,137,1336,1,2.1.A,4,2021-08-01
3721,0,61,498,1,2.1.A,3,2021-08-01
3722,0,36,371,1,2.1.A,1,2021-08-01
3723,0,5,328,1,2.1.A,1,2021-08-17
3724,0,19,428,1,2.1.A,1,2021-08-17
3725,0,20,523,1,2.1.A,1,2021-08-17
3726,0,5,260,1,2.1.A,2,2021-08-17
3727,0,6,260,1,2.1.A,2,2021-08-17
3728,0,5,307,1,2.1.A,2,2021-08-17
3729,0,19,382,1,2.1.A,2,2021-08-18
3730,0,22,409,1,2.1.A,2,2021-08-18
3731,0,8,239,1,2.1.A,2,2021-08-19
3732,0,26,352,1,2.1.A,2,2021-08-19
3733,0,53,600,1,2.1.A,1,2021-08-19
3734,0,4,280,1,2.1.A,2,2021-08-19
3735,0,8,473,1,2.1.A,1,2021-08-19
3736,0,30,566,1,2.1.A,2,2021-08-20
3737,0,10,357,1,2.1.A,1,2021-08-20
3738,0,19,414,1,2.1.A,1,2021-08-20
3739,0,14,522,1,2.1.A,2,2021-08-20
3740,0,40,738,1,2.1.A,2,2021-08-20
3741,0,6,238,1,2.1.A,2,2021-08-18
3742,0,28,468,1,2.1.A,4,2021-08-23
3743,0,18,321,1,2.1.A,3,2021-08-23
3744,0,93,983,1,2.1.A,3,2021-08-23
3745,0,5,403,1,2.1.A,2,2021-08-23
3746,0,5,438,1,2.1.A,1,2021-08-23
3747,0,25,741,1,2.1.A,2,2021-08-23
3748,0,8,390,1,2.1.A,4,2021-08-24
3749,0,17,310,1,2.1.A,4,2021-08-24
3750,0,18,344,1,2.1.A,4,2021-08-24
3751,0,21,372,1,2.1.A,4,2021-08-25
3752,0,5,314,1,2.1.A,2,2021-08-25
3753,0,35,873,1,2.1.A,2,2021-08-25
3754,0,6,245,1,2.1.A,3,2021-08-25
3755,0,8,506,1,2.1.A,3,2021-08-25
3756,0,72,680,1,2.1.A,1,2021-09-02
3757,0,51,677,1,2.1.A,2,2021-09-02
3758,0,15,309,1,2.1.A,1,2021-09-02
3759,0,62,647,1,2.1.A,1,2021-09-02
3760,0,16,421,1,2.1.A,1,2021-09-02
3761,0,8,520,1,2.1.A,1,2021-09-02
3762,0,17,543,1,2.1.A,1,2021-09-03
3763,0,10,427,1,2.1.A,1,2021-09-03
3764,0,103,969,1,2.1.A,4,2021-09-03
3765,0,49,543,1,2.1.A,1,2021-09-04
3766,0,51,826,1,2.1.A,1,2021-09-04
3767,0,18,500,1,2.1.A,1,2021-09-04
3768,0,37,628,1,2.1.A,2,2021-09-04
3769,0,13,407,1,2.1.A,3,2021-09-04
3770,0,72,841,1,2.1.A,2,2021-09-05
3771,0,24,535,1,2.1.A,2,2021-09-05
3772,0,17,381,1,2.1.A,3,2021-09-09
3773,0,63,657,1,2.1.A,5,2021-09-09
3774,0,71,869,1,2.1.A,3,2021-09-09
3775,0,24,208,1,2.1.A,12,2021-09-09
3776,0,26,480,1,2.1.A,3,2021-09-09
3777,0,40,452,1,2.1.A,2,2021-09-09
3778,0,408,2891,1,2.1.A,4,2021-09-10
3779,0,154,1173,1,2.1.A,3,2021-09-10
3780,0,32,381,1,2.1.A,8,2021-09-10
3781,0,78,969,1,2.1.A,8,2021-09-11
3782,0,55,687,1,2.1.A,6,2021-09-11
3783,0,95,956,1,2.1.A,13,2021-09-11
3784,0,317,2502,1,2.1.A,8,2021-09-11
3785,0,39,617,1,2.1.A,1,2021-09-11
3786,0,255,2151,1,2.1.A,5,2021-09-12
3787,0,149,1217,1,2.1.A,4,2021-09-12
3788,0,39,390,1,2.1.A,10,2021-09-12
3789,0,107,965,1,2.1.A,5,2021-09-09
3790,0,75,632,1,2.1.A,9,2021-09-09
3791,0,58,746,1,2.1.A,7,2021-09-09
3792,0,46,472,1,2.1.A,5,2021-09-09
3793,0,100,882,1,2.1.A,7,2021-09-09
3794,0,93,1335,1,2.1.A,2,2021-09-14
3795,0,41,757,1,2.1.A,2,2021-09-14
3796,0,147,1152,1,2.1.A,2,2021-09-14
3797,0,33,657,1,2.1.A,1,2021-09-14
3798,0,83,698,1,2.1.A,2,2021-09-14
3799,0,47,734,1,2.1.A,4,2021-09-14
3800,0,37,765,1,2.1.A,2,2021-09-15
3801,0,18,351,1,2.1.A,2,2021-09-15
3802,0,644,4168,1,2.1.A,1,2021-09-15
3803,0,132,942,1,2.1.A,10,2021-09-16
3804,0,41,564,1,2.1.A,2,2021-09-16
3805,0,78,979,1,2.1.A,2,2021-09-16
3806,0,265,1763,1,2.1.A,2,2021-09-16
3807,0,137,1092,1,2.1.A,8,2021-09-16
3808,0,561,3543,1,2.1.A,2,2021-09-17
3809,0,65,764,1,2.1.A,1,2021-09-17
3810,0,535,3349,1,2.1.A,2,2021-09-17
3811,0,127,1459,1,2.1.A,1,2021-09-17
3812,0,70,871,1,2.1.A,2,2021-09-17
3813,0,374,2758,1,2.1.A,2,2021-09-18
3814,0,362,3242,1,2.1.A,1,2021-09-18
3815,0,106,1357,1,2.1.A,2,2021-09-24
3816,0,90,1237,1,2.1.A,2,2021-09-24
3817,0,21,675,1,2.1.A,2,2021-09-24
3818,0,50,1066,1,2.1.A,3,2021-09-24
3819,0,46,668,1,2.1.A,2,2021-09-24
3820,0,32,397,1,2.1.A,12,2021-09-24
3821,0,16,267,1,2.1.A,2,2021-09-25
3822,0,27,506,1,2.1.A,2,2021-09-25
3823,0,12,526,1,2.1.A,2,2021-09-25
3824,0,16,472,1,2.1.A,1,2021-09-26
3825,0,19,411,1,2.1.A,9,2021-09-26
3826,0,53,662,1,2.1.A,10,2021-09-26
3827,0,73,787,1,2.1.A,10,2021-09-26
3828,0,199,1825,1,2.1.A,1,2021-09-26
3829,0,27,568,1,2.1.A,6,2021-10-06
3830,0,9,208,1,2.1.A,1,2021-10-06
3831,0,162,1335,1,2.1.A,4,2021-10-06
3832,0,29,329,1,2.1.A,7,2021-10-06
3833,0,20,382,1,2.1.A,1,2021-10-06
3834,0,37,751,1,2.1.A,2,2021-10-06
3835,0,34,567,1,2.1.A,4,2021-10-07
3836,0,442,3214,1,2.1.A,1,2021-10-07
3837,0,19,331,1,2.1.A,2,2021-10-07
3838,0,702,4048,1,2.1.A,3,2021-10-08
3839,0,336,2279,1,2.1.A,2,2021-10-08
3840,0,66,657,1,2.1.A,4,2021-10-08
3841,0,14,582,1,2.1.A,1,2021-10-08
3842,0,57,737,1,2.1.A,5,2021-10-08
3843,0,102,1146,1,2.1.A,2,2021-10-09
3844,0,54,872,1,2.1.A,1,2021-10-09
3845,0,39,362,1,2.1.A,8,2021-10-09
3846,0,106,1291,1,2.1.A,3,2021-10-21
3847,0,66,532,1,2.1.A,13,2021-10-21
3848,0,27,294,1,2.1.A,2,2021-10-21
3849,0,16,271,1,2.1.A,3,2021-10-21
3850,0,307,2349,1,2.1.A,2,2021-10-21
3851,0,1120,6591,1,2.1.A,2,2021-10-21
3852,0,120,866,1,2.1.A,15,2021-10-22
3853,0,103,1152,1,2.1.A,2,2021-10-22
3854,0,27,469,1,2.1.A,2,2022-01-03
3855,0,29,474,1,2.1.A,2,2022-01-03
3856,0,21,459,1,2.1.A,6,2022-01-03
3857,0,36,694,1,2.1.A,8,2022-01-03
3858,0,35,533,1,2.1.A,3,2022-01-03
3859,0,58,679,1,2.1.A,3,2022-01-03
3860,0,79,822,1,2.1.A,2,2022-01-03
3861,0,6,253,1,2.1.A,2,2022-01-03
3862,0,34,473,1,2.1.A,3,2022-01-03
3863,0,35,457,1,2.1.A,6,2022-01-03
3864,0,20,385,1,2.1.A,1,2022-01-03
3865,0,21,291,1,2.1.A,2,2022-01-03
3866,0,21,349,1,2.1.A,2,2022-01-03
3867,0,20,409,1,2.1.A,4,2022-01-03
3868,0,5,262,1,2.1.A,3,2022-01-03
3869,0,8,300,1,2.1.A,4,2022-01-03
3870,0,21,574,1,2.1.A,2,2022-01-03
3871,0,7,277,1,2.1.A,1,2022-01-03
3872,0,89,1000,1,2.1.A,2,2022-01-03
3873,0,27,468,1,2.1.A,1,2022-01-10
3874,0,23,398,1,2.1.A,1,2022-01-10
3875,0,32,501,1,2.1.A,1,2022-01-10
3876,0,52,686,1,2.1.A,2,2022-01-10
3877,0,27,456,1,2.1.A,3,2022-01-10
3878,0,25,536,1,2.1.A,3,2022-01-10
3879,0,127,1584,1,2.1.A,7,2022-01-11
3880,0,23,431,1,2.1.A,5,2022-01-11
3881,0,53,761,1,2.1.A,4,2022-01-11
3882,0,10,426,1,2.1.A,6,2022-01-12
3883,0,53,554,1,2.1.A,2,2022-01-12
3884,0,17,357,1,2.1.A,3,2022-01-12
3885,0,2,199,1,2.1.A,3,2022-01-12
3886,0,5,243,1,2.1.A,3,2022-01-12
3887,0,5,269,1,2.1.A,3,2022-01-13
3888,0,84,943,1,2.1.A,2,2022-01-13
3889,0,14,308,1,2.1.A,2,2022-01-13
3890,0,15,358,1,2.1.A,2,2022-01-13
3891,0,6,340,1,2.1.A,2,2022-01-13
3892,0,18,421,1,2.1.A,2,2022-01-14
3893,0,10,393,1,2.1.A,2,2022-01-19
3894,0,14,512,1,2.1.A,2,2022-01-19
3895,0,9,240,1,2.1.A,5,2022-01-19
3896,0,13,347,1,2.1.A,2,2022-01-19
3897,0,37,607,1,2.1.A,8,2022-01-19
3898,0,19,462,1,2.1.A,9,2022-01-19
3899,0,4,280,1,2.1.A,5,2022-01-20
3900,0,1,305,1,2.1.A,5,2022-01-20
3901,0,80,829,1,2.1.A,2,2022-01-21
3902,0,181,1675,1,2.1.A,1,2022-01-21
3903,0,19,390,1,2.1.A,4,2022-01-21
3904,0,5,239,1,2.1.A,1,2022-01-21
3905,0,6,256,1,2.1.A,1,2022-01-21
3906,0,10,299,1,2.1.A,2,2022-01-22
3907,0,13,317,1,2.1.A,1,2022-01-22
3908,0,16,383,1,2.1.A,2,2022-01-22
3909,0,28,473,1,2.1.A,1,2022-01-22
3910,0,16,337,1,2.1.A,3,2022-01-22
3911,0,12,338,1,2.1.A,3,2022-01-23
3912,0,35,639,1,2.1.A,2,2022-01-19
3913,0,77,909,1,2.1.A,5,2022-01-24
3914,0,16,413,1,2.1.A,4,2022-01-24
3915,0,22,502,1,2.1.A,5,2022-01-24
3916,0,20,622,1,2.1.A,4,2022-01-24
3917,0,11,260,1,2.1.A,5,2022-01-24
3918,0,14,398,1,2.1.A,2,2022-01-24
3919,0,7,340,1,2.1.A,1,2022-01-25
3920,0,18,435,1,2.1.A,4,2022-01-25
3921,0,45,598,1,2.1.A,4,2022-01-25
3922,0,21,564,1,2.1.A,4,2022-01-26
3923,0,33,663,1,2.1.A,2,2022-01-26
3924,0,67,873,1,2.1.A,2,2022-01-26
3925,0,109,1113,1,2.1.A,2,2022-01-26
3926,0,64,952,1,2.1.A,3,2022-01-26
3927,0,10,492,1,2.1.A,2,2022-01-27
3928,0,49,787,1,2.1.A,3,2022-01-27
3929,0,6,569,1,2.1.A,3,2022-01-27
3930,0,26,707,1,2.1.A,2,2022-02-03
3931,0,5,214,1,2.1.A,2,2022-02-03
3932,0,4,268,1,2.1.A,1,2022-02-03
3933,0,11,335,1,2.1.A,1,2022-02-03
3934,0,13,515,1,2.1.A,2,2022-02-03
3935,0,3,167,1,2.1.A,2,2022-02-03
3936,0,3,190,1,2.1.A,2,2022-02-04
3937,0,9,502,1,2.1.A,3,2022-02-04
3938,0,40,776,1,2.1.A,2,2022-02-04
3939,0,6,244,1,2.1.A,1,2022-02-05
3940,0,47,794,1,2.1.A,4,2022-02-05
3941,0,128,1495,1,2.1.A,4,2022-02-05
3942,0,21,524,1,2.1.A,3,2022-02-05
3943,0,14,633,1,2.1.A,2,2022-02-05
3944,0,41,913,1,2.1.A,4,2022-02-06
3945,0,25,972,1,2.1.A,3,2022-02-06
3946,0,9,239,1,2.1.A,3,2022-02-06
3947,0,8,255,1,2.1.A,3,2022-02-06
3948,0,4,279,1,2.1.A,3,2022-02-06
3949,0,4,296,1,2.1.A,3,2022-02-07
3950,0,33,1147,1,2.1.A,2,2022-02-07
3951,0,9,206,1,2.1.A,5,2022-02-07
3952,0,7,300,1,2.1.A,4,2022-02-07
3953,0,6,256,1,2.1.A,2,2022-02-07
3954,0,10,339,1,2.1.A,1,2022-02-08
3955,0,36,286,1,2.1.A,5,2022-02-14
3956,0,50,451,1,2.1.A,16,2022-02-14
3957,0,51,415,1,2.1.A,3,2022-02-14
3958,0,18,207,1,2.1.A,32,2022-02-14
3959,0,61,480,1,2.1.A,3,2022-02-14
3960,0,99,657,1,2.1.A,7,2022-02-14
3961,0,196,1397,1,2.1.A,7,2022-02-15
3962,0,41,330,1,2.1.A,5,2022-02-15
3963,0,13,178,1,2.1.A,10,2022-02-15
3964,0,11,186,1,2.1.A,9,2022-02-16
3965,0,17,233,1,2.1.A,3,2022-02-16
3966,0,7,238,1,2.1.A,1,2022-02-22
3967,0,7,200,1,2.1.A,6,2022-02-22
3968,0,14,147,1,2.1.A,8,2022-02-22
3969,0,48,389,1,2.1.A,6,2022-02-22
3970,0,8,150,1,2.1.A,6,2022-02-22
3971,0,10,234,1,2.1.A,2,2022-02-22
3972,0,34,353,1,2.1.A,2,2022-02-23
3973,0,25,330,1,2.1.A,2,2022-02-23
3974,0,8,182,1,2.1.A,3,2022-02-23
3975,0,12,228,1,2.1.A,6,2022-02-24
3976,0,23,310,1,2.1.A,3,2022-02-24
3977,0,55,639,1,2.1.A,1,2022-03-03
3978,0,45,816,1,2.1.A,1,2022-03-03
3979,0,170,1652,1,2.1.A,3,2022-03-03
3980,0,194,1935,1,2.1.A,2,2022-03-03
3981,0,39,656,1,2.1.A,4,2022-03-03
3982,0,23,634,1,2.1.A,4,2022-03-03
3983,0,40,523,1,2.1.A,2,2022-03-04
3984,0,30,640,1,2.1.A,1,2022-03-04
3985,0,22,473,1,2.1.A,4,2022-03-04
3986,0,237,2034,1,2.1.A,3,2022-03-14
3987,0,447,3349,1,2.1.A,2,2022-03-14
3988,0,105,1103,1,2.1.A,2,2022-03-14
3989,0,195,1626,1,2.1.A,5,2022-03-14
3990,0,102,957,1,2.1.A,2,2022-03-14
3991,0,150,1286,1,2.1.A,4,2022-03-14
3992,0,12,522,1,2.1.A,3,2022-03-15
3993,0,22,551,1,2.1.A,4,2022-03-15
3994,0,13,263,1,2.1.A,6,2022-03-15
3995,0,22,297,1,2.1.A,17,2022-03-16
3996,0,42,337,1,2.1.A,11,2022-05-19
3997,0,95,738,1,2.1.A,12,2022-05-19
3998,0,21,325,1,2.1.A,6,2022-05-30
3999,0,5,156,1,2.1.A,10,2022-05-30
4000,0,22,416,1,2.1.A,1,2022-05-30
4001,0,42,505,1,2.1.A,1,2022-05-30
4002,0,8,227,1,2.1.A,1,2022-05-30
4003,0,35,334,1,2.1.A,1,2022-05-30
4004,0,8,178,1,2.1.A,3,2022-05-31
4005,0,9,196,1,2.1.A,2,2022-05-31
4006,0,30,424,1,2.1.A,2,2022-05-31
4007,0,13,239,1,2.1.A,3,2022-06-01
4008,0,4,190,1,2.1.A,2,2022-05-31
4009,0,50,542,1,2.1.A,1,2022-05-31
4010,0,31,488,1,2.1.A,1,2022-05-31
4011,0,52,523,1,2.1.A,1,2022-05-31
4012,0,9,197,1,2.1.A,2,2022-05-31
4013,0,284,2204,1,2.1.A,1,2022-07-14
4014,0,184,1731,1,2.1.A,1,2022-07-14
4015,0,14,290,1,2.1.A,2,2022-07-14
4016,0,62,709,1,2.1.A,2,2022-07-14
4017,0,22,270,1,2.1.A,0,2022-07-14
4018,0,225,1415,1,2.1.A,1,2022-07-15
4019,0,90,761,1,2.1.A,1,2022-07-14
4020,0,147,1243,1,2.1.A,2,2022-07-27
4021,0,18,253,1,2.1.A,2,2022-07-27
4022,0,15,293,1,2.1.A,2,2022-07-27
4023,0,20,342,1,2.1.A,2,2022-07-27
4024,0,68,773,1,2.1.A,2,2022-07-27
4025,0,17,311,1,2.1.A,2,2022-07-27
4026,0,63,614,1,2.1.A,2,2022-07-28
4027,0,49,632,1,2.1.A,2,2022-07-28
4049,0,30,289,1,2.1.A,2,2022-08-10
4050,0,44,390,1,2.1.A,2,2022-08-10
4051,0,60,543,1,2.1.A,2,2022-08-10
4052,0,12,185,1,2.1.A,2,2022-08-10
4053,0,9,199,1,2.1.A,2,2022-08-10
4054,0,20,311,1,2.1.A,2,2022-08-10
4055,0,48,336,1,2.1.A,2,2022-08-11
4056,0,5,125,1,2.1.A,3,2022-08-11
4057,0,16,165,1,2.1.A,3,2022-08-11
4058,0,7,171,1,2.1.A,3,2022-08-11
4059,0,18,279,1,2.1.A,3,2022-08-11
4060,0,13,289,1,2.1.A,3,2022-08-11
4061,0,10,259,1,2.1.A,3,2022-08-11
4062,0,75,724,1,2.1.A,3,2022-08-12
4063,0,24,267,1,2.1.A,3,2022-08-12
4064,0,8,193,1,2.1.A,3,2022-08-12
4065,0,9,203,1,2.1.A,3,2022-08-13
4066,0,41,520,1,2.1.A,3,2022-08-13
4067,0,10,183,1,2.1.A,3,2022-08-13
4068,0,33,295,1,2.1.A,3,2022-08-13
4069,0,7,140,1,2.1.A,1,2022-08-17
4070,0,6,141,1,2.1.A,1,2022-08-17
4071,0,6,143,1,2.1.A,1,2022-08-17
4072,0,39,281,1,2.1.A,1,2022-08-17
4073,0,11,144,1,2.1.A,1,2022-08-17
4074,0,12,219,1,2.1.A,3,2022-08-18
4075,0,5,156,1,2.1.A,2,2022-08-18
4076,0,10,180,1,2.1.A,2,2022-08-18
4077,0,13,213,1,2.1.A,1,2022-08-19
4078,0,5,112,1,2.1.A,1,2022-08-19
4079,0,53,495,1,2.1.A,1,2022-08-19
4080,0,16,178,1,2.1.A,1,2022-08-19
4081,0,8,162,1,2.1.A,1,2022-08-20
4082,0,18,218,1,2.1.A,1,2022-08-20
4083,0,15,204,1,2.1.A,2,2022-08-20
4089,0,2,37,1,2.1.A,2,2022-08-31
4090,0,2,44,1,2.1.A,1,2022-08-31
4091,0,2,48,1,2.1.A,2,2022-08-31
4092,0,4,58,1,2.1.A,2,2022-08-31
4093,0,8,121,1,2.1.A,1,2022-08-31
4094,0,5,69,1,2.1.A,3,2022-09-01
4095,0,1,62,1,2.1.A,3,2022-09-01
4096,0,6,87,1,2.1.A,3,2022-09-01
4097,0,8,138,1,2.1.A,3,2022-09-01
4098,0,6,81,1,2.1.A,3,2022-09-01
4099,0,7,152,1,2.1.A,3,2022-09-01
4107,0,42,468,1,2.1.A,3,2022-09-01
4108,0,6,101,1,2.1.A,3,2022-09-01
4109,0,17,151,1,2.1.A,3,2022-09-01
4110,0,101,605,1,2.1.A,3,2022-09-01
4111,0,11,91,1,2.1.A,4,2022-09-01
4112,0,13,78,1,2.1.A,7,2022-09-01
4113,0,9,86,1,2.1.A,7,2022-09-01
4114,0,6,70,1,2.1.A,2,2022-09-01
4115,0,7,73,1,2.1.A,2,2022-09-01
4116,0,6,75,1,2.1.A,2,2022-09-01
4117,0,17,150,1,2.1.A,2,2022-09-01
4118,0,2,70,1,2.1.A,2,2022-09-01
4119,0,6,74,1,2.1.A,2,2022-09-01
4120,0,5,81,1,2.1.A,2,2022-09-01
4121,0,5,77,1,2.1.A,2,2022-09-01
4122,0,5,102,1,2.1.A,2,2022-09-01
4123,0,3,79,1,2.1.A,2,2022-09-01
4124,0,10,128,1,2.1.A,2,2022-09-01
4125,0,6,99,1,2.1.A,2,2022-09-01
4126,0,19,301,1,2.1.A,2,2022-09-01
4127,0,11,133,1,2.1.A,2,2022-09-01
4128,0,8,106,1,2.1.A,2,2022-09-01
4129,0,8,108,1,2.1.A,2,2022-09-08
4130,0,6,97,1,2.1.A,2,2022-09-08
4131,0,14,138,1,2.1.A,1,2022-09-08
4132,0,4,89,1,2.1.A,1,2022-09-08
4133,0,6,89,1,2.1.A,1,2022-09-08
4134,0,24,228,1,2.1.A,1,2022-09-08
4135,0,18,175,1,2.1.A,1,2022-09-08
4136,0,10,122,1,2.1.A,1,2022-09-08
4137,0,14,167,1,2.1.A,1,2022-09-08
4138,0,7,119,1,2.1.A,1,2022-09-08
4139,0,5,113,1,2.1.A,1,2022-09-08
4140,0,24,211,1,2.1.A,1,2022-09-08
4141,0,4,95,1,2.1.A,1,2022-09-08
4142,0,13,161,1,2.1.A,1,2022-09-08
4143,0,15,162,1,2.1.A,1,2022-09-08
4144,0,6,81,1,2.1.A,1,2022-09-15
4145,0,3,94,1,2.1.A,1,2022-09-15
4146,0,8,119,1,2.1.A,1,2022-09-15
4147,0,5,68,1,2.1.A,6,2022-09-15
4148,0,16,134,1,2.1.A,6,2022-09-15
4149,0,10,120,1,2.1.A,9,2022-09-15
4150,0,6,95,1,2.1.A,3,2022-09-16
4151,0,6,105,1,2.1.A,1,2022-09-16
4152,0,8,134,1,2.1.A,1,2022-09-16
4153,0,32,185,1,2.1.A,4,2022-09-17
4154,0,4,84,1,2.1.A,4,2022-09-17
4155,0,3,60,1,2.1.A,1,2022-09-26
4156,0,1,50,1,2.1.A,4,2022-09-26
4157,0,8,81,1,2.1.A,1,2022-09-26
4158,0,3,54,1,2.1.A,6,2022-09-26
4159,0,8,56,1,2.1.A,6,2022-09-26
4160,0,4,66,1,2.1.A,6,2022-09-26
4161,0,1,56,1,2.1.A,3,2022-09-27
4162,0,1,57,1,2.1.A,3,2022-09-27
4164,0,1,75,1,2.1.A,6,2022-09-28
4165,0,3,78,1,2.1.A,9,2022-09-28
4166,0,2,86,1,2.1.A,6,2022-09-28
4167,0,3,59,1,2.1.A,3,2022-09-28
4168,0,35,162,1,2.1.A,1,2022-09-28
4169,0,2,52,1,2.1.A,9,2022-09-28
4170,0,5,82,1,2.1.A,9,2022-09-28
